# seed	om	si8	S8	As*1e9
1.533900000000000000e+04 3.742702373254731540e-01 3.587479188104110150e-01 8.779647142889261957e-01 4.121512271560407115e+00
1.534000000000000000e+04 4.275695662391998386e-01 3.834424020590835869e-01 6.083799739639519366e-01 1.933509311877427361e+00
1.534100000000000000e+04 3.332306824111769816e-01 3.385082325710879747e-01 6.923126038204259203e-01 3.099257099278116545e+00
1.534200000000000000e+04 1.863198561162869582e-01 2.531199138952692773e-01 7.481734760121755423e-01 5.414226541098114964e+00
1.534300000000000000e+04 3.310915543708971009e-01 3.374199800179698561e-01 6.891863450393285184e-01 3.092471952162446858e+00
1.534400000000000000e+04 1.219423518104233717e-01 2.047736291981030188e-01 7.998862637718836543e-01 7.830303042810406566e+00
1.534500000000000000e+04 1.968921589329054311e-01 2.602021942221369732e-01 6.430698794766543935e-01 4.182832828653189949e+00
1.534600000000000000e+04 1.672259858505785457e-01 2.397996950505731639e-01 7.253330987057710066e-01 5.589483332586242526e+00
1.534700000000000000e+04 2.208259019979673388e-01 2.755635370175985033e-01 9.008863453198162619e-01 6.211062426585375107e+00
1.534800000000000000e+04 2.124346362984884107e-01 2.702771979224267151e-01 9.472528544759998281e-01 6.809735376447825672e+00
1.534900000000000000e+04 2.828326359124652134e-01 3.118613140760206348e-01 9.526693542209292431e-01 5.665849699763798597e+00
1.535000000000000000e+04 3.010007091090954878e-01 3.217218100010209580e-01 8.345873248944848388e-01 4.494768758387694518e+00
1.535100000000000000e+04 1.750801647347600409e-01 2.453664713449087431e-01 7.601702529290262911e-01 5.775968019483801896e+00
1.535200000000000000e+04 3.270628488303591319e-01 3.353608422204785722e-01 9.117704217646505072e-01 4.811645234786979586e+00
1.535300000000000000e+04 1.198020370125940925e-01 2.029685949168256176e-01 7.961244667992469770e-01 7.871498226306419710e+00
1.535400000000000000e+04 7.717420336524249969e-02 1.629044026070630979e-01 8.148574574745411914e-01 1.061619307899556652e+01
1.535500000000000000e+04 3.385463358091581609e-01 3.411974705103514305e-01 6.773061856243535184e-01 2.946468068818612007e+00
1.535600000000000000e+04 1.783792068798898955e-01 2.476674076081019082e-01 9.653237055658954180e-01 7.808602437882047553e+00
1.535700000000000000e+04 2.777253816514987372e-01 3.090327667612177143e-01 8.700720135823274415e-01 5.057460500069067777e+00
1.535800000000000000e+04 9.722612258180163280e-02 1.828471633316281764e-01 8.423090586885816355e-01 9.610934037833315458e+00
1.535900000000000000e+04 4.509949544519222808e-01 3.938062329265177297e-01 5.830299566308211334e-01 1.663713655507832456e+00
1.536000000000000000e+04 2.989763344033036785e-01 3.206381177955554551e-01 7.470156116843524874e-01 3.822742046657384041e+00
1.536100000000000000e+04 2.975193797150396668e-01 3.198559058365336716e-01 8.164508312391446365e-01 4.389092308758053562e+00
1.536200000000000000e+04 1.864152639033301584e-01 2.531847124642068736e-01 8.975073329442906367e-01 6.911743400050600172e+00
1.536300000000000000e+04 1.640979790301042018e-01 2.375463492115235664e-01 6.033695731233125192e-01 4.357186587405950107e+00
1.536400000000000000e+04 7.859077348921550410e-02 1.643926989233676916e-01 6.188493656391328424e-01 7.469973057423571206e+00
1.536500000000000000e+04 1.807998648979113332e-01 2.493422044689966310e-01 8.909526697249878779e-01 6.983790913627275998e+00
1.536600000000000000e+04 2.524485335328389146e-01 2.946342091361885962e-01 6.724161662206993295e-01 3.701806852410765902e+00
1.536700000000000000e+04 2.965149996145838296e-01 3.193155570125285059e-01 8.215707679551663700e-01 4.440834961078200749e+00
1.536800000000000000e+04 3.527114734601720092e-01 3.482623591304679356e-01 7.281396484644102607e-01 3.215161105193298230e+00
1.536900000000000000e+04 2.884222816737256334e-01 3.149279078805204968e-01 5.714466752943351269e-01 2.512887390622965622e+00
1.537000000000000000e+04 4.387349521365696559e-01 3.884166704295802242e-01 6.430846563535530525e-01 2.108996621571462615e+00
1.537100000000000000e+04 2.822796772568806345e-01 3.115563089957577025e-01 6.190578907327031200e-01 2.951298159751317929e+00
1.537200000000000000e+04 4.576695354618010025e-01 3.967096331481244631e-01 7.474584756399174079e-01 2.689857740554268961e+00
1.537300000000000000e+04 3.341616889988120453e-01 3.389807784574691008e-01 9.641504076008378110e-01 5.130661106081252143e+00
1.537400000000000000e+04 2.232388734427653565e-01 2.770649921855986020e-01 7.087402058411047534e-01 4.402999278577450326e+00
1.537500000000000000e+04 4.229759970378026424e-01 3.813770941832461681e-01 8.760537140970490189e-01 3.739617754932581750e+00
1.537600000000000000e+04 4.581344428637241784e-01 3.969110737257530719e-01 7.544315826732039820e-01 2.732089121794239350e+00
1.537700000000000000e+04 3.360089801127061904e-01 3.399164529527285983e-01 5.786259856437474536e-01 2.227469721967911820e+00
1.537800000000000000e+04 3.076458712197473466e-01 3.252537328193604305e-01 6.198699757067128724e-01 2.744919910011598407e+00
1.537900000000000000e+04 3.086975592186504969e-01 3.258091987627971808e-01 7.445779301135890815e-01 3.709718741663199371e+00
1.538000000000000000e+04 1.435251168425383805e-01 2.221573562704367011e-01 6.167634088184033025e-01 4.957748722862465485e+00
1.538100000000000000e+04 3.135030432354884988e-01 3.283353358088884066e-01 8.916288416509949855e-01 4.803586555456965002e+00
1.538200000000000000e+04 3.309953041095938797e-01 3.373709314672688753e-01 9.564145296601105350e-01 5.106871782051978670e+00
1.538300000000000000e+04 2.056915522092190307e-01 2.659530478593987723e-01 7.480156026644537715e-01 5.050130619180896119e+00
1.538400000000000000e+04 2.492575483490330757e-01 2.927661782735857532e-01 8.884021997551665439e-01 5.614308671705998677e+00
1.538500000000000000e+04 2.040211470744244249e-01 2.648709544492145462e-01 9.108973455008027020e-01 6.642656002732369558e+00
1.538600000000000000e+04 4.665438004896351742e-01 4.005372903015471109e-01 9.682115193253119090e-01 4.045193754687455012e+00
1.538700000000000000e+04 4.124445580516291621e-01 3.765993211885174108e-01 6.923714740785290589e-01 2.573776323561091761e+00
1.538800000000000000e+04 2.127154247376673024e-01 2.704557602634177771e-01 7.657143539912943941e-01 5.097453095410479307e+00
1.538900000000000000e+04 1.432210865082378659e-01 2.219219327297436428e-01 5.820818554644890952e-01 4.567946801847755367e+00
1.539000000000000000e+04 3.822113619859273115e-01 3.625338311853464335e-01 6.091599876365005883e-01 2.171605324304422435e+00
1.539100000000000000e+04 2.733516616433111501e-01 3.065897301044829271e-01 8.097713458312187917e-01 4.614490944097131120e+00
1.539200000000000000e+04 4.540144452290684751e-01 3.951223348168768079e-01 7.653569486897698892e-01 2.824257336657176598e+00
1.539300000000000000e+04 1.250673222930893946e-01 2.073808593722277771e-01 7.821354480314395285e-01 7.487857931072813500e+00
1.539400000000000000e+04 1.473467910132669478e-01 2.250956410490088933e-01 8.403267829977840719e-01 7.390506942223314724e+00
1.539500000000000000e+04 1.616656665432431028e-01 2.357792829548746305e-01 5.824669626154431734e-01 4.180206807135652625e+00
1.539600000000000000e+04 8.883456207757370326e-02 1.747783869574236482e-01 5.985144973880496266e-01 6.605530434479044644e+00
1.539700000000000000e+04 3.727694646130904621e-01 3.580279311585882196e-01 6.421487167942703245e-01 2.459602683984483118e+00
1.539800000000000000e+04 1.338762934935891213e-01 2.145599127904622982e-01 9.688708286358833632e-01 9.379569102561347904e+00
1.539900000000000000e+04 1.327543625358842405e-01 2.136589770857758308e-01 8.307829915850184488e-01 7.784956044734284930e+00
1.540000000000000000e+04 1.245719906786459386e-01 2.069697839440801379e-01 5.936291513144587029e-01 5.191494691250440496e+00
1.540100000000000000e+04 4.686412801276164108e-01 4.014366449585617391e-01 8.201129555986841346e-01 3.093557555553448690e+00
1.540200000000000000e+04 7.649305247600643454e-02 1.621839001389825119e-01 8.703158894732571094e-01 1.154198171756697278e+01
1.540300000000000000e+04 2.897356346098796109e-01 3.156441176444456653e-01 8.310548937143046322e-01 4.593300163958828009e+00
1.540400000000000000e+04 3.090992778884446013e-01 3.260211231538638899e-01 9.049065990776579138e-01 4.956125664449196222e+00
1.540500000000000000e+04 3.545014637114045075e-01 3.491449464048076989e-01 7.924017927496730396e-01 3.669630218066015193e+00
1.540600000000000000e+04 2.476889194041578812e-01 2.918435054956548536e-01 8.174565785907175197e-01 5.020704288003717153e+00
1.540700000000000000e+04 4.030433972125620490e-01 3.722825237659537212e-01 6.158808442074803491e-01 2.105642352625336056e+00
1.540800000000000000e+04 2.477931377453030104e-01 2.919048975177457317e-01 5.826431325419382246e-01 2.974222899681830068e+00
1.540900000000000000e+04 9.637198390342682774e-02 1.820422286518681432e-01 9.207328239068959252e-01 1.075789197611656611e+01
1.541000000000000000e+04 4.065961604764467552e-01 3.739197292904201664e-01 6.662400656689775325e-01 2.429608387836797778e+00
1.541100000000000000e+04 3.213264369010215837e-01 3.324068563691812139e-01 8.747870303846623230e-01 4.590223908228036720e+00
1.541200000000000000e+04 1.340152821650657800e-01 2.146712605889281034e-01 8.588647467318937245e-01 8.070894766964505251e+00
1.541300000000000000e+04 2.659302682690018460e-01 3.023991943947717531e-01 6.637674222167078142e-01 3.480120714189016251e+00
1.541400000000000000e+04 9.897114058609382536e-02 1.844807398439100299e-01 6.328658016266133224e-01 6.621052222810758892e+00
1.541500000000000000e+04 4.290523251104428337e-01 3.841066922742394363e-01 9.131888405468053804e-01 3.943896412552265307e+00
1.541600000000000000e+04 4.150772513684374276e-01 3.777993532303925428e-01 7.286432221816119270e-01 2.803001317288715821e+00
1.541700000000000000e+04 1.801769192613317805e-01 2.489122797456219116e-01 7.959909064221863950e-01 6.029616787867329464e+00
1.541800000000000000e+04 9.129719873416353160e-02 1.771843950618232355e-01 6.019827352603667192e-01 6.537078292510598132e+00
1.541900000000000000e+04 2.344201482732493902e-01 2.839188401331295131e-01 7.048849432446648855e-01 4.211496014209012984e+00
1.542000000000000000e+04 4.103469292617661357e-01 3.756404377025556740e-01 9.349498739025736693e-01 4.227385282697994739e+00
1.542100000000000000e+04 3.075873038433557527e-01 3.252227716291192783e-01 6.189765112618176301e-01 2.738397139883498088e+00
1.542200000000000000e+04 2.328132726951976095e-01 2.829440801574906739e-01 8.724181229703572571e-01 5.738489074659744560e+00
1.542300000000000000e+04 2.541244975948290796e-01 2.956106051766015930e-01 8.448374736911331562e-01 5.165432114811041586e+00
1.542400000000000000e+04 4.264275089042890987e-01 3.829299637858448735e-01 6.491025598172918132e-01 2.209255669924503618e+00
1.542500000000000000e+04 1.666924006060447883e-01 2.394168125391390178e-01 6.876246662943240606e-01 5.201382376254354512e+00
1.542600000000000000e+04 2.027470970598606592e-01 2.640426400037915733e-01 8.063741340616550346e-01 5.663736958794284959e+00
1.542700000000000000e+04 3.493077782322142610e-01 3.465779050469662281e-01 7.583377677003412254e-01 3.462501026796248826e+00
1.542800000000000000e+04 3.603518222874307342e-01 3.520141370667859149e-01 7.494278276334556121e-01 3.312251886203088080e+00
1.542900000000000000e+04 3.517394788348188750e-01 3.477821611462968976e-01 7.237208068582845488e-01 3.190199466492491087e+00
1.543000000000000000e+04 2.323009949194366486e-01 2.826326164158688981e-01 9.448699633903646644e-01 6.398808723424325606e+00
1.543100000000000000e+04 3.666741252354756564e-01 3.550887199021610652e-01 7.622465112349745553e-01 3.357162166284128002e+00
1.543200000000000000e+04 9.896646395582150979e-02 1.844763812076218590e-01 7.282800477412310070e-01 7.936121997867214617e+00
1.543300000000000000e+04 4.039796460433467407e-01 3.727146694097396296e-01 7.118740692864459207e-01 2.755511398834665560e+00
1.543400000000000000e+04 7.876180899917251121e-02 1.645714839566973509e-01 8.855759138746824854e-01 1.157979222950523912e+01
1.543500000000000000e+04 2.439731068130911174e-01 2.896461247451113108e-01 7.607749673022650150e-01 4.577236862416231844e+00
1.543600000000000000e+04 9.022081312369473194e-02 1.761368042627270425e-01 8.099266600763588286e-01 9.589713649222863623e+00
1.543700000000000000e+04 1.163433120047689950e-01 2.000172516223825137e-01 8.554889069072257879e-01 8.773145948349608148e+00
1.543800000000000000e+04 2.448508774778107855e-01 2.901667038479705529e-01 6.758993422125720851e-01 3.821650043615588022e+00
1.543900000000000000e+04 1.219226049949750090e-01 2.047570484506114896e-01 8.277875122974944766e-01 8.177519286881686611e+00
1.544000000000000000e+04 1.594477089058380370e-01 2.341563208288254261e-01 8.609892036722687214e-01 7.247599799669215415e+00
1.544100000000000000e+04 2.573222940824216320e-01 2.974647107535744461e-01 5.847654058023591395e-01 2.897519662557901388e+00
1.544200000000000000e+04 2.008655903759830053e-01 2.628146176099676046e-01 5.794026717879479094e-01 3.504530891731196807e+00
1.544300000000000000e+04 1.179825011868254059e-01 2.014213690040549953e-01 7.755249743073566737e-01 7.688103098637730781e+00
1.544400000000000000e+04 2.313094248932548447e-01 2.820287668054749508e-01 6.092073999242522131e-01 3.391361722408194002e+00
1.544500000000000000e+04 3.337933152335553766e-01 3.387938838151914878e-01 8.466210750837328547e-01 4.252750577098439067e+00
1.544600000000000000e+04 1.381655463388573035e-01 2.179699493815813738e-01 8.674937331939320817e-01 8.017611829822378411e+00
1.544700000000000000e+04 3.381618577342725418e-01 3.410036710223824929e-01 7.259717758038696234e-01 3.312139383456023101e+00
1.544800000000000000e+04 3.471831854863013933e-01 3.455223030514859017e-01 9.061620407052943804e-01 4.567116904283397005e+00
1.544900000000000000e+04 1.156035542802188454e-01 1.993803423776387418e-01 9.562848148945272131e-01 1.009307408787432792e+01
1.545000000000000000e+04 7.422989044314828866e-02 1.597666591335826780e-01 6.756738109677458137e-01 8.651256489683584405e+00
1.545100000000000000e+04 4.208465074566759556e-01 3.804158536856327433e-01 9.284234122854738702e-01 4.104342531759462176e+00
1.545200000000000000e+04 2.699274483272641190e-01 3.046633889118465222e-01 7.287692052498561113e-01 3.981042445837358112e+00
1.545300000000000000e+04 3.398680524989133866e-01 3.418628551963306950e-01 6.686690295496769965e-01 2.872417471122445942e+00
1.545400000000000000e+04 1.251915438117238433e-01 2.074838230054467381e-01 9.350917675257558459e-01 9.357194413808196387e+00
1.545500000000000000e+04 1.327661774414021223e-01 2.136684845110123632e-01 8.802048557450052879e-01 8.372529223642393603e+00
1.545600000000000000e+04 3.491375438945670817e-01 3.464934427852785492e-01 6.013624713250738107e-01 2.312143128207489351e+00
1.545700000000000000e+04 3.040438829161224987e-01 3.233440540325601131e-01 7.333256775988413745e-01 3.665544170198702378e+00
1.545800000000000000e+04 2.146141814686496618e-01 2.716601600034289632e-01 9.012835867163513370e-01 6.334198162822913147e+00
1.545900000000000000e+04 3.397388892196542276e-01 3.417978883318572580e-01 8.524454591077098575e-01 4.240237360806853317e+00
1.546000000000000000e+04 1.483615859536862036e-01 2.258694412981203936e-01 6.392551525876547514e-01 5.094904771997919468e+00
1.546100000000000000e+04 1.521690514912159009e-01 2.287493721803342261e-01 7.520036588171906677e-01 6.257345052600124191e+00
1.546200000000000000e+04 1.134499961053913597e-01 1.975145013465471333e-01 6.376497493396084959e-01 6.107133487574728292e+00
1.546300000000000000e+04 3.181059092174455261e-01 3.307368702580769648e-01 8.879298617606415922e-01 4.725026470022379854e+00
1.546400000000000000e+04 4.045416385714191154e-01 3.729738285825900390e-01 6.399881297676067726e-01 2.262162609914601052e+00
1.546500000000000000e+04 1.382825004860427642e-01 2.180621832913679226e-01 7.371012928071892789e-01 6.493203713396637156e+00
1.546600000000000000e+04 1.125374597279047428e-01 1.967185424323112108e-01 5.867209602575614857e-01 5.482188830321531370e+00
1.546700000000000000e+04 3.825341339276993047e-01 3.626868761576693134e-01 6.083907686744747245e-01 2.164411102721251812e+00
1.546800000000000000e+04 1.575677243541124817e-01 2.327718056121900470e-01 7.501013704762188317e-01 6.092149591727432423e+00
1.546900000000000000e+04 1.755359879745932994e-01 2.456856709473192735e-01 8.344787212901415563e-01 6.534629940492301614e+00
1.547000000000000000e+04 2.359947026330521669e-01 2.848707580503306303e-01 7.730103237635754798e-01 4.798357753088502875e+00
1.547100000000000000e+04 2.271514119081913807e-01 2.794824001909979039e-01 7.953765561832237818e-01 5.134801370992665426e+00
1.547200000000000000e+04 3.020164326613287153e-01 3.222641761727009779e-01 7.238147178025489126e-01 3.609836460333046393e+00
1.547300000000000000e+04 1.334571731013356466e-01 2.142237930595001227e-01 6.825251807211348831e-01 5.999519671215242766e+00
1.547400000000000000e+04 7.566948559924918660e-02 1.613084562087289675e-01 6.103287059328779129e-01 7.518668394146933665e+00
1.547500000000000000e+04 3.499535937483188031e-01 3.468981413020748583e-01 8.506860943642099437e-01 4.134127086814670449e+00
1.547600000000000000e+04 1.589660639722345614e-01 2.338023944401821930e-01 9.160972649005658663e-01 7.860953724196395598e+00
1.547700000000000000e+04 1.225264874293466588e-01 2.052635027470086915e-01 7.651339072845169120e-01 7.376195310241833170e+00
1.547800000000000000e+04 1.862871148527147636e-01 2.530976730295957933e-01 7.679196062610671447e-01 5.613223118380030741e+00
1.547900000000000000e+04 2.408408356325733579e-01 2.877807941381940737e-01 9.124542348526669677e-01 5.960418201118272918e+00
1.548000000000000000e+04 1.765254935084565324e-01 2.463771692937431201e-01 7.265473466159446669e-01 5.396727941382133409e+00
1.548100000000000000e+04 2.361707937776128807e-01 2.849770186218060219e-01 6.001572570621251934e-01 3.253816894704353313e+00
1.548200000000000000e+04 3.762409993657666041e-01 3.596911924756157619e-01 8.504523141084220361e-01 3.910747079906120138e+00
1.548300000000000000e+04 1.552729343103110560e-01 2.310705638765933878e-01 7.736147534695495542e-01 6.411153240765845140e+00
1.548400000000000000e+04 3.630156460483444647e-01 3.533128360007780078e-01 8.947506318904568934e-01 4.337998757270172590e+00
1.548500000000000000e+04 1.875110347943512723e-01 2.539277469423891764e-01 5.735295477998200164e-01 3.641877576970059760e+00
1.548600000000000000e+04 9.500743685944293415e-02 1.807488508553655171e-01 7.288377830213415010e-01 8.150938408387609968e+00
1.548700000000000000e+04 2.388326311263762880e-01 2.865784804622159010e-01 5.996038614234769915e-01 3.218989537032330706e+00
1.548800000000000000e+04 2.523363909274146111e-01 2.945687607104184313e-01 9.198676344248050141e-01 5.838655232704962117e+00
1.548900000000000000e+04 1.336977831827012297e-01 2.144168182516682508e-01 6.523784575491073934e-01 5.634799401765368643e+00
1.549000000000000000e+04 1.747915610733701830e-01 2.451641558261570542e-01 9.105735534799466180e-01 7.342051146047172239e+00
1.549100000000000000e+04 2.424755238256944279e-01 2.887557872449860730e-01 6.144723766493043193e-01 3.309784404700498950e+00
1.549200000000000000e+04 2.427326964157133504e-01 2.889088756735724295e-01 8.257032700470918751e-01 5.165598768488397496e+00
1.549300000000000000e+04 3.178656922355445613e-01 3.306119690621170948e-01 8.523814884895012378e-01 4.454260942281262459e+00
1.549400000000000000e+04 7.915529508689103655e-02 1.649820630954997314e-01 8.659615364606237931e-01 1.124351237545271864e+01
1.549500000000000000e+04 1.039512655236174699e-01 1.890652156763405756e-01 6.126029326283334298e-01 6.137126348315682378e+00
1.549600000000000000e+04 4.090900333101707975e-01 3.750647016490988861e-01 5.902373209646784025e-01 1.900633467856551295e+00
1.549700000000000000e+04 3.108973833723174263e-01 3.269680200500211242e-01 6.679836556126445002e-01 3.093604199379136777e+00
1.549800000000000000e+04 3.752933334138585653e-01 3.592379165043169675e-01 6.992020744220311945e-01 2.847990188229298614e+00
1.549900000000000000e+04 3.726200334619012566e-01 3.579561630905825909e-01 9.493686169254147433e-01 4.642381426281184886e+00
1.550000000000000000e+04 3.744026108179024370e-01 3.588113549484251985e-01 8.500329413503020515e-01 3.922514697787489180e+00
1.550100000000000000e+04 3.279209445654089339e-01 3.358004873898450260e-01 5.785540291649474698e-01 2.279967528998576132e+00
1.550200000000000000e+04 2.331938756488097508e-01 2.831752640904355300e-01 8.164464037032846955e-01 5.229606452377346670e+00
1.550300000000000000e+04 3.497041190858645732e-01 3.467744710110008954e-01 6.712385660444095681e-01 2.820826735579241795e+00
1.550400000000000000e+04 3.195013918883857773e-01 3.314615227889314286e-01 8.112985603481889241e-01 4.122370611835673770e+00
1.550500000000000000e+04 1.700740940275974056e-01 2.418331468175823618e-01 6.843665339539701797e-01 5.094178803314022730e+00
1.550600000000000000e+04 2.969944179678122298e-01 3.195735943962728087e-01 7.835482091260785875e-01 4.133086092514256293e+00
1.550700000000000000e+04 3.712132033615816451e-01 3.572797908080803109e-01 8.781708369667309277e-01 4.148544250383318754e+00
1.550800000000000000e+04 1.046448470322882129e-01 1.896949056042901427e-01 7.006114484213841198e-01 7.289227292432716609e+00
1.550900000000000000e+04 2.656428852330687262e-01 3.022357532592662155e-01 6.224695837564578893e-01 3.135770324305263923e+00
1.551000000000000000e+04 2.336499392919792195e-01 2.834520356400665464e-01 8.783586766956756886e-01 5.777721188990355472e+00
1.551100000000000000e+04 4.194617418178862023e-01 3.797894722776278820e-01 8.073755961994770747e-01 3.304319133138930109e+00
1.551200000000000000e+04 3.144145223028004255e-01 3.288122906310563809e-01 7.242183083194876358e-01 3.499248567888585182e+00
1.551300000000000000e+04 2.397548779203465819e-01 2.871312554990361754e-01 7.496525944876706316e-01 4.537245305882388280e+00
1.551400000000000000e+04 3.343477285823736045e-01 3.390751265974892847e-01 9.218852915763172673e-01 4.811769460407170129e+00
1.551500000000000000e+04 3.098737200691633054e-01 3.264292874181957682e-01 5.729106463591829845e-01 2.361758568831984650e+00
1.551600000000000000e+04 2.901928876500801113e-01 3.158930900107544959e-01 5.959192769112712229e-01 2.695739656821137142e+00
1.551700000000000000e+04 3.205783895511457038e-01 3.320197096456786734e-01 9.583254311315643204e-01 5.237657533850128999e+00
1.551800000000000000e+04 2.028612424797913705e-01 2.641169567698903875e-01 9.074897327706099581e-01 6.634815300770164015e+00
1.551900000000000000e+04 2.265009571471192085e-01 2.790819602736687721e-01 6.012505597849038264e-01 3.376864790791673787e+00
1.552000000000000000e+04 7.829767423001116056e-02 1.640858665542218597e-01 8.831374511323871745e-01 1.158249877283860840e+01
1.552100000000000000e+04 9.865474320693512489e-02 1.841856237797678542e-01 7.119793122723508949e-01 7.726976918883615042e+00
1.552200000000000000e+04 3.017555486741448356e-01 3.221249590345959812e-01 6.537229211882991109e-01 3.059143727260304590e+00
1.552300000000000000e+04 3.875463578056115854e-01 3.650552292250824893e-01 8.470053155855720162e-01 3.798422160658106339e+00
1.552400000000000000e+04 3.689259700401980591e-01 3.561773988441109817e-01 6.666319732686922794e-01 2.658039819217717703e+00
1.552500000000000000e+04 2.589230518522175339e-01 2.983885146974024627e-01 6.664666559052643269e-01 3.578120619689831639e+00
1.552600000000000000e+04 2.741675455787887516e-01 3.070469346816627754e-01 9.149169533451508851e-01 5.475044694193481831e+00
1.552700000000000000e+04 3.885050872878712536e-01 3.655064952689530133e-01 6.264155957605255232e-01 2.256881552860859674e+00
1.552800000000000000e+04 1.210360751721324679e-01 2.040112703797558047e-01 6.142598260008492739e-01 5.554313446552884059e+00
1.552900000000000000e+04 2.703164298426599665e-01 3.048828289205115505e-01 7.700432711357315663e-01 4.320819410839607855e+00
1.553000000000000000e+04 3.282259045437866951e-01 3.359565950028597370e-01 6.807766593035833314e-01 3.051453417192517836e+00
1.553100000000000000e+04 2.150769860228070873e-01 2.719529129126780354e-01 8.708666644639183607e-01 6.040784198485464884e+00
1.553200000000000000e+04 4.118617720487494083e-01 3.763331588715526643e-01 8.890306461432789797e-01 3.905546536972736238e+00
1.553300000000000000e+04 1.564932563608297245e-01 2.319768024185504818e-01 7.939548973333383497e-01 6.600807588299272055e+00
1.553400000000000000e+04 4.286384913270048225e-01 3.839214063961990386e-01 9.183472792421875086e-01 3.980970637318273386e+00
1.553500000000000000e+04 4.343795016863821745e-01 3.864838986064384474e-01 6.514524052772413532e-01 2.185086341612214600e+00
1.553600000000000000e+04 2.480532201916191837e-01 2.920580483072218181e-01 7.247582985719714932e-01 4.208590079332861222e+00
1.553700000000000000e+04 3.682303710823965348e-01 3.558414594656237329e-01 7.166042760221337238e-01 3.019542339746040138e+00
1.553800000000000000e+04 4.061603620966464101e-01 3.737192880228374925e-01 7.142464550443683446e-01 2.758596929103800388e+00
1.553900000000000000e+04 7.462591052409534020e-02 1.601922736742132369e-01 9.017723563317656676e-01 1.221079112539615785e+01
1.554000000000000000e+04 1.575779303519540819e-01 2.327793440535944891e-01 7.972869701838209977e-01 6.607199940191577525e+00
1.554100000000000000e+04 1.724293888574466305e-01 2.435019191699920038e-01 6.656944731184539776e-01 4.849936768893186922e+00
1.554200000000000000e+04 2.151374172984865663e-01 2.719911162260932880e-01 8.794877799860919554e-01 6.120218863094903483e+00
1.554300000000000000e+04 3.903145684177272146e-01 3.663566885057458200e-01 7.277912795771591670e-01 2.950228324529439394e+00
1.554400000000000000e+04 4.494665203371259743e-01 3.931383565890738119e-01 8.747554882109809249e-01 3.556522886198945965e+00
1.554500000000000000e+04 1.533859973835718371e-01 2.296622426209282419e-01 5.983470288074089760e-01 4.523260368617297189e+00
1.554600000000000000e+04 1.742101165664079188e-01 2.447560466013467828e-01 7.216538072186180486e-01 5.395554531000735565e+00
1.554700000000000000e+04 3.406494260612619729e-01 3.422556094418645611e-01 7.790017135937263859e-01 3.686235810553073922e+00
1.554800000000000000e+04 4.286435298623132439e-01 3.839236628381634819e-01 9.628056881501554365e-01 4.275321015187778073e+00
1.554900000000000000e+04 2.087221474065756033e-01 2.679051184939900132e-01 9.387515871032486858e-01 6.807953958237218828e+00
1.555000000000000000e+04 3.371326875363347408e-01 3.404843660833322683e-01 9.595305386684662707e-01 5.064236544144385732e+00
1.555100000000000000e+04 2.428426159058590661e-01 2.889742832646420845e-01 6.143868107672332268e-01 3.304941270506699613e+00
1.555200000000000000e+04 3.267968315213823915e-01 3.352244312269276327e-01 5.942051557989804778e-01 2.406185271597198305e+00
1.555300000000000000e+04 1.158780350788291835e-01 1.996168992469754822e-01 6.764504440024651233e-01 6.514835153546753688e+00
1.555400000000000000e+04 3.677931232097949033e-01 3.556301282597714719e-01 5.981898560795489983e-01 2.176109209194006855e+00
1.555500000000000000e+04 4.131909960448896246e-01 3.769399499643431017e-01 6.873442746123271663e-01 2.535647896756424213e+00
1.555600000000000000e+04 1.039269200883975175e-01 1.890430747980390291e-01 8.274532122044866433e-01 9.027329905678648458e+00
1.555700000000000000e+04 2.103275939142179585e-01 2.689334794850078425e-01 8.402367711959999319e-01 5.842644109906888872e+00
1.555800000000000000e+04 1.548799842404184335e-01 2.307779928822843996e-01 7.367702186060725023e-01 6.016073312454738087e+00
1.555900000000000000e+04 3.758713074746526939e-01 3.595144339638231545e-01 7.785620747913714057e-01 3.405353417373071512e+00
1.556000000000000000e+04 1.867712463121008193e-01 2.534263405230420818e-01 6.600112506474059559e-01 4.520760482415717263e+00
1.556100000000000000e+04 1.900251288633126312e-01 2.556243740354300908e-01 8.024396369733906020e-01 5.880284997799817504e+00
1.556200000000000000e+04 1.385407646589231212e-01 2.182657208982855812e-01 8.059517656094163929e-01 7.287107846818809520e+00
1.556300000000000000e+04 2.282554670406244379e-01 2.801607801874148040e-01 7.770687695779688875e-01 4.951157368384411228e+00
1.556400000000000000e+04 1.669690005641487618e-01 2.396153675760712420e-01 8.005290055239329128e-01 6.393187170872591807e+00
1.556500000000000000e+04 2.773400423905322265e-01 3.088183034812412298e-01 7.884898580440167226e-01 4.390846957139892481e+00
1.556600000000000000e+04 1.419888848745155252e-01 2.209652186025775622e-01 6.872808451095506754e-01 5.807125145553287737e+00
1.556700000000000000e+04 4.409990577093886310e-01 3.894175990057184289e-01 9.298983264313930297e-01 3.970551976234105940e+00
1.556800000000000000e+04 3.723545148680744710e-01 3.578286055976118152e-01 7.283565179097708508e-01 3.074605496554649431e+00
1.556900000000000000e+04 2.359760075291628123e-01 2.848594743353446423e-01 7.120045429586318031e-01 4.254192779219945209e+00
1.557000000000000000e+04 4.450549407824807013e-01 3.912042437865126954e-01 9.266821288609151663e-01 3.921927476460546291e+00
1.557100000000000000e+04 1.226178447556645901e-01 2.053400120436670029e-01 9.198556834616886668e-01 9.288182111697645738e+00
