# om	S8	As*1e9
3.154761589981836534e-01 9.269773822519395967e-01 5.054798578120550445e+00
4.086645725606450896e-01 8.106904640557274222e-01 3.397726313443643509e+00
1.867471198807446053e-01 6.581631824035797385e-01 4.502648451343196356e+00
1.790148157641460180e-01 7.111158604725305032e-01 5.186306294194700683e+00
1.307608782964183869e-01 6.934353721410108085e-01 6.213398969894827317e+00
3.935937804134735929e-01 8.915572369219834092e-01 4.060793648158689706e+00
3.882416713263318053e-01 5.830146482737527114e-01 1.956392202221684418e+00
2.029147755259413655e-01 8.035944844305348278e-01 5.633777224470014389e+00
2.976797008790317833e-01 8.686487580674242537e-01 4.802098285291350521e+00
1.464737648704684536e-01 8.192758742793138094e-01 7.180295185978135208e+00
1.779421822762292105e-01 8.482407535514755459e-01 6.617485316882271817e+00
2.039761656754262575e-01 7.407599346656811301e-01 5.010486552606934652e+00
3.228340534890355995e-01 8.446432201938612883e-01 4.344588283378357119e+00
2.779688772528313701e-01 7.722019923898840732e-01 4.249570914523209453e+00
1.498356378450987347e-01 8.431060099520656381e-01 7.342482121229505054e+00
3.398710281845268577e-01 8.462258613886383118e-01 4.192754189878444393e+00
4.657291355904576990e-01 9.489153178728766402e-01 3.927986901262559005e+00
1.245822317985796346e-01 6.288524994162268955e-01 5.623822497235002160e+00
4.562965322715091254e-01 7.245010820737940449e-01 2.549722139492006878e+00
2.534717626649053424e-01 5.771341560424910755e-01 2.869624002512808136e+00
1.034340610066890043e-01 6.733002430173142816e-01 6.975875498740663261e+00
2.893951628653909647e-01 5.961839199597329664e-01 2.704477577885258999e+00
2.387697360676091785e-01 7.427570371814659067e-01 4.489746104757101008e+00
2.094079189425894771e-01 5.787210811079399608e-01 3.382571432848062276e+00
3.402035759383658098e-01 6.898153204711289233e-01 3.027137269869016212e+00
7.431524766045208286e-02 8.965841664434628377e-01 1.215816534967787099e+01
3.183461887315613970e-01 5.913407663310416007e-01 2.443594225530170139e+00
3.425307211141614405e-01 9.280773728289077873e-01 4.774576775297767028e+00
3.301336238185295646e-01 9.295448719305826613e-01 4.913535932059192035e+00
2.724227252758621987e-01 6.733387789650004951e-01 3.492725539468224394e+00
1.858834581786066309e-01 6.238321909461093107e-01 4.172764113281345999e+00
1.302777611603798402e-01 6.019584422010664237e-01 5.130076839621413143e+00
2.403805665540610925e-01 5.830333614664656716e-01 3.055315815242184652e+00
2.922147691513418133e-01 7.946315098738199190e-01 4.272740698115738311e+00
1.140892169892888941e-01 7.577694501813680983e-01 7.625822501123206365e+00
1.011837060275190825e-01 6.407852522934932571e-01 6.633106640055304482e+00
4.677030986065265905e-01 8.935423649961495851e-01 3.564239017146712651e+00
3.321548928632763742e-01 5.858530212394338355e-01 2.306866489732271486e+00
4.459487583149160939e-01 7.522178929018290550e-01 2.783292368143903683e+00
1.150129904933198111e-01 8.220552699961242160e-01 8.408460992834879022e+00
1.038873031217902865e-01 6.234152421978879088e-01 6.285089968708454933e+00
2.918937312124381123e-01 7.765955365564188861e-01 4.131520852797462950e+00
2.490896564163852800e-01 8.827423028110472636e-01 5.567744605534022284e+00
7.682256258503672441e-02 8.608114552815304688e-01 1.136403368012293669e+01
4.052442037919202766e-01 7.384093792490084018e-01 2.928637677943732864e+00
2.147261291225195379e-01 7.250145791122000194e-01 4.682906628844005326e+00
4.177173170925604362e-01 6.624164904810501131e-01 2.343257084355724107e+00
2.848642311805628102e-01 7.267636361065777928e-01 3.803176592927637767e+00
4.277035803958406657e-01 6.292288756542836481e-01 2.071082194557896106e+00
3.025033846419004080e-01 8.187920704127811256e-01 4.353867657151058168e+00
4.661588550636509565e-01 6.665332829059738007e-01 2.132202290088330177e+00
4.220845225525502453e-01 8.667694217202779328e-01 3.683828602170308830e+00
2.027021401621146302e-01 9.608975119668610176e-01 7.152507555306337750e+00
1.660633631803725141e-01 9.222873235637820688e-01 7.711623426004603488e+00
3.348607941833639523e-01 6.101050488966535124e-01 2.470713650078060208e+00
1.493629040533433483e-01 7.468188910944348891e-01 6.277326983573605190e+00
1.947425549888755769e-01 6.570806687300753124e-01 4.355052892812162568e+00
1.551056529968755093e-01 8.271918150738967190e-01 7.005503420191448782e+00
3.953982599487595451e-01 8.164724140147749942e-01 3.529057508348799832e+00
4.337892563051247707e-01 8.583368928779129270e-01 3.549759101430833841e+00
8.612299569004794320e-02 5.940095249059061944e-01 6.674964972697777554e+00
1.839405571994570110e-01 8.509509279245570657e-01 6.501561798244399171e+00
1.090822830104229979e-01 8.720564829788287620e-01 9.346667090465784256e+00
3.416716973403233215e-01 6.862383236010818344e-01 2.989580782708218809e+00
7.189680761204728099e-02 8.757844112045976015e-01 1.205969678743007556e+01
3.526659557931123845e-01 6.778913026218499338e-01 2.848685333583877988e+00
1.014402979960715157e-01 9.129137379385684481e-01 1.032613395302917958e+01
2.602723769222781147e-01 7.013848722510969136e-01 3.860104879261074817e+00
8.845372282836841404e-02 7.470079256483650454e-01 8.788766832900662962e+00
3.434921325815250004e-01 7.147291049157263876e-01 3.186821129177516365e+00
4.452023134255076453e-01 7.526102366718500081e-01 2.789933594844338227e+00
4.545802106699807776e-01 7.398321751032478355e-01 2.657069522735064471e+00
1.636674820142148268e-01 7.541364265487260354e-01 5.981282053643035113e+00
1.636055103003297706e-01 6.768274275968197973e-01 5.154216833470320225e+00
8.123015390750593090e-02 7.910695657718375129e-01 9.932824570377144724e+00
1.961721874600173554e-01 9.673355167580577341e-01 7.368255369135860988e+00
4.024262725284868392e-01 9.338352570046236645e-01 4.281733295486489510e+00
4.351707993154301235e-01 5.748654030769250189e-01 1.677877278671187522e+00
2.330363111930335296e-01 8.109365501879168825e-01 5.182602790608150656e+00
2.249931286076038151e-01 7.883521572807073996e-01 5.105218900227752599e+00
3.041531414024369329e-01 8.679326642130653635e-01 4.722623825060665581e+00
2.060315001031833848e-01 8.741602370040065795e-01 6.249025395531079496e+00
9.409332769468947699e-02 7.014434965216250761e-01 7.813450114965730720e+00
4.261054158729496999e-01 7.202996942828010507e-01 2.683725488160818795e+00
4.006633914325668511e-01 9.467238982824173199e-01 4.384030594379780155e+00
2.761406175046605682e-01 7.759779270517876970e-01 4.301706638564400720e+00
4.089087951841572366e-01 6.916956617336920132e-01 2.589357817223343350e+00
3.813643293784451105e-01 7.027607022569350992e-01 2.833430110031109006e+00
3.512764796494117769e-01 6.452922533806448868e-01 2.620015906039028675e+00
2.079118937744870999e-01 6.728142398698591098e-01 4.296863064479573779e+00
4.360234904024849478e-01 6.430706727398570743e-01 2.121971594121960347e+00
9.028892173957653311e-02 6.193099870145889474e-01 6.835161297399503511e+00
1.753811791828838174e-01 7.397839609566372321e-01 5.558169332400449747e+00
1.867637562814165597e-01 6.121230259488507075e-01 4.040503213464072374e+00
1.374078213941655746e-01 6.484483000011856957e-01 5.483700541456855149e+00
1.818330645469219409e-01 7.687922583557064149e-01 5.715992227509760326e+00
4.486754623500676109e-01 8.315899425582304882e-01 3.282135350941474794e+00
2.651299614990457743e-01 6.250382300655755730e-01 3.162458980976728729e+00
2.520217644444365801e-01 7.626029632748312359e-01 4.485534225445073631e+00
2.281867903443823842e-01 9.353362548948078725e-01 6.388560830752485487e+00
7.406237603338916564e-02 9.100234063602152812e-01 1.239657106775586648e+01
3.762780597983496067e-01 7.317134955651627415e-01 3.071281313663778878e+00
1.577617621021477068e-01 6.892402627961670136e-01 5.422831106843728932e+00
2.500859273799902471e-01 7.741775941511693793e-01 4.611313366836736094e+00
3.162498561176207423e-01 7.444546526926927310e-01 3.638978883589317537e+00
1.061235070947723624e-01 6.027632726104710237e-01 5.921443554714793223e+00
1.122954808297554619e-01 5.834116546378541601e-01 5.447541465434454722e+00
3.767456470756107567e-01 9.056510904971395437e-01 4.296587416233117906e+00
1.924751760700882386e-01 7.285610685615481197e-01 5.099297894737699011e+00
1.763489631804203150e-01 8.586671590788961250e-01 6.764412230111718216e+00
3.400856156208104664e-01 8.148052259768587824e-01 3.957190335416872262e+00
4.562392241181810748e-01 8.553397198460299666e-01 3.389766549346989510e+00
3.937730091739005678e-01 9.000481883614526168e-01 4.118051810720283257e+00
1.015972712606555417e-01 8.351389494207686059e-01 9.258716589351363879e+00
3.704268161148925875e-01 9.569556753932042525e-01 4.716354355286981104e+00
2.419296393524403288e-01 5.913050551967241608e-01 3.111690290256641678e+00
2.562773234291741975e-01 6.196462498334449620e-01 3.206403642727050585e+00
2.466512966870638979e-01 7.150872236258287717e-01 4.142073292364070625e+00
3.930911670060328045e-01 6.474934094271455054e-01 2.377135683855610804e+00
9.958125368642298247e-02 8.889936370145036237e-01 1.011297320563939373e+01
2.117850791722436787e-01 6.338403660668533446e-01 3.870954482212598524e+00
2.857998004838419037e-01 8.817579730573197327e-01 5.050394137879321121e+00
2.362389041751682406e-01 6.464647278758104409e-01 3.666080097184063025e+00
9.986923571781763931e-02 9.609203467185916114e-01 1.108205358529596829e+01
2.161421280143426826e-01 6.371883119994071754e-01 3.841685165968709459e+00
3.502763139845087581e-01 6.998318263570743047e-01 3.026250801235843557e+00
1.670297961389586305e-01 9.220212478628359021e-01 7.680374855804739553e+00
2.774498863160045348e-01 7.590653875464528078e-01 4.147387719214870927e+00
4.171402880384559309e-01 7.664181892111361361e-01 3.044418382358758723e+00
7.081841206359684726e-02 9.505992599121677600e-01 1.338588130340670901e+01
4.517413531154231832e-01 9.574985938099527250e-01 4.075964161955626608e+00
1.229904385844184933e-01 9.003958336325772471e-01 9.030363506619950797e+00
3.008018462097986623e-01 7.055047161133983780e-01 3.476622145744715286e+00
3.825484351160317598e-01 7.729540722007062215e-01 3.317788178386026576e+00
2.055201749654372301e-01 8.983780455514500662e-01 6.490994603195842316e+00
4.543984779957164211e-01 6.141300352219454251e-01 1.849603057898461689e+00
2.175516075899998347e-01 6.086126996117923182e-01 3.556807609610084686e+00
1.029108759046158672e-01 7.782388892725820018e-01 8.417047570803845247e+00
3.554362089363023447e-01 9.608556491613829964e-01 4.886969707496477966e+00
3.986316839110616295e-01 5.749832814022108884e-01 1.848033749059479813e+00
3.572661726633978851e-01 9.693921641881741991e-01 4.930967698627840790e+00
2.335881847108419451e-01 7.775805347332910289e-01 4.874795698603090699e+00
2.495823896481323967e-01 7.764340482990454984e-01 4.637660893353848124e+00
2.666179129769411515e-01 6.892731085211432074e-01 3.687063122090952216e+00
2.262719158975145251e-01 7.137280128440721683e-01 4.404725320601778904e+00
3.783132909245349729e-01 9.179193921922038646e-01 4.369791602745261017e+00
2.725379417613108535e-01 9.362143191993136382e-01 5.674515611350042121e+00
2.566421615865753791e-01 9.430823062540838464e-01 5.970438663771785670e+00
2.096426833795852485e-01 9.471192071168964555e-01 6.867602214923609338e+00
1.961641501421292899e-01 6.259925384954784233e-01 4.027324524563248076e+00
3.477980023750616989e-01 6.091568806949169135e-01 2.377928543583004650e+00
1.869737003851555390e-01 7.737448899019493398e-01 5.657451673503571143e+00
1.844787567910896597e-01 7.697625081853268769e-01 5.669536649014839114e+00
3.790367631815748650e-01 5.843316249235264159e-01 2.014625098110670809e+00
4.440988416582052345e-01 7.830531141139354112e-01 2.994046997089776507e+00
1.271441684467147226e-01 8.087736649631687147e-01 7.733097040450074289e+00
1.250097848408120715e-01 6.559165504090638255e-01 5.942445602123566317e+00
3.794165333592101064e-01 7.425745327780843841e-01 3.126289601411901931e+00
4.343093268530823226e-01 7.887036391223298804e-01 3.088308758686913347e+00
1.860331539156983571e-01 6.477723332685284552e-01 4.410866149218204413e+00
2.729325032951563923e-01 8.740655263600178859e-01 5.153170876349383533e+00
1.226010673919391003e-01 8.884478559875201853e-01 8.900093194406380803e+00
1.080709110344109103e-01 7.855912789029583232e-01 8.259857788984135141e+00
4.091325102203259290e-01 7.376018415531254702e-01 2.899211879355040100e+00
2.621781582522469400e-01 7.814831838430154054e-01 4.516570276091909975e+00
2.117445333771304505e-01 8.500837637327243179e-01 5.908794765079404598e+00
1.866042435949411826e-01 7.998496508546434347e-01 5.927108776162937076e+00
3.094615768787277177e-01 8.401219040901075630e-01 4.447122810625915079e+00
3.108743570338100004e-01 8.766457687033341051e-01 4.716214321946084809e+00
1.466035909361556588e-01 7.385749821415428240e-01 6.262455796772316674e+00
4.147685421905936698e-01 7.228886013631836693e-01 2.766088667984565763e+00
2.627232132322586677e-01 8.677794534385565584e-01 5.239588069587085783e+00
4.180137012468554403e-01 8.416907757957267089e-01 3.543764140950384611e+00
9.335677734320912968e-02 8.185046923511121175e-01 9.513410952864314041e+00
7.117158507382026489e-02 6.208731670200381414e-01 7.989301918478252773e+00
4.458296015324555439e-01 7.273340713048993544e-01 2.622381059667815872e+00
3.677664005850679318e-01 7.657113141450127003e-01 3.373820934627373536e+00
1.970862075902485855e-01 6.975980097514362654e-01 4.712219969678024256e+00
8.429894925986938792e-02 7.978630963005581833e-01 9.813211276020222584e+00
2.641407008222446673e-01 9.306585019604947107e-01 5.750263471442011110e+00
4.498877201854117325e-01 5.989127876099249459e-01 1.770999034139054462e+00
2.351099693014378489e-01 8.579700316806899707e-01 5.570932172456805276e+00
3.476185867350667369e-01 5.748511500613314729e-01 2.126836570980191521e+00
3.469764277341921277e-01 7.932039466793705529e-01 3.737762564632616691e+00
4.403444993516657524e-01 7.038952095216599592e-01 2.498574939916905269e+00
2.851308812308757656e-01 7.921514362352564120e-01 4.331283174799295921e+00
7.203451759477033645e-02 8.156353940409705183e-01 1.107459531957198884e+01
9.587468057222800488e-02 8.369392204353214293e-01 9.618000216270367275e+00
1.677903773404670618e-01 6.680281132014276313e-01 4.970054487711657032e+00
3.480045796130554758e-01 9.380173238189091212e-01 4.793343595341761798e+00
2.921390689412521335e-01 7.408909539725363480e-01 3.842525012443042787e+00
1.947535268184819035e-01 5.980147412828430431e-01 3.774633406995198559e+00
2.479705769138865479e-01 5.894709213218853883e-01 3.031848850266161133e+00
4.168441653402362168e-01 6.375493513642600529e-01 2.180933596169529753e+00
4.436540634496621838e-01 9.603801671954812491e-01 4.150755297577925162e+00
7.250018751576425835e-02 9.308172411786314049e-01 1.288671334788925371e+01
1.786453790076198422e-01 5.745517934954578188e-01 3.793113937000445635e+00
1.912093343260697353e-01 6.287946075066577212e-01 4.133985823915633517e+00
2.740719224540179022e-01 6.488365691720987538e-01 3.272972190183029095e+00
2.064674963235166860e-01 7.611173265315416270e-01 5.161683385221309095e+00
4.638973358540545711e-01 9.428863026416569593e-01 3.901501709323474731e+00
4.270386599617226886e-01 7.970743944639707701e-01 3.187821759537017297e+00
3.998870976961173551e-01 7.457448272132868317e-01 3.012497400665307357e+00
3.650341198325474656e-01 7.641167191024023086e-01 3.382826697969982366e+00
1.468922942124339381e-01 9.280724863998680574e-01 8.397694680936011125e+00
2.956140770717753385e-01 7.062181983751533165e-01 3.531030706035717781e+00
3.233932347489890113e-01 8.012485108395636102e-01 4.008200957231338180e+00
3.976343691085029164e-01 8.661960483919085574e-01 3.855055140008237569e+00
1.707990864222509175e-01 9.638830238553669494e-01 8.010976623464292956e+00
3.313850285024250164e-01 7.368968108600719713e-01 3.449473497463031446e+00
4.619767313986319346e-01 5.975835844028145605e-01 1.711537128120210305e+00
3.100846825726398803e-01 5.856155683474316698e-01 2.459151284499692114e+00
3.270635580660605224e-01 8.638223638233828439e-01 4.448169482878848058e+00
3.785799417994327176e-01 7.397804223981228056e-01 3.112374127510998623e+00
1.809248299487963285e-01 6.117489138213026978e-01 4.134988645542968300e+00
2.093964119831135950e-01 6.239529258194176364e-01 3.811242203453649058e+00
4.131496454135017982e-01 8.240468940067198211e-01 3.457887876280568928e+00
1.670993302336147290e-01 9.391683178087346651e-01 7.860190055657676922e+00
4.065894055969446752e-01 8.243719308612355023e-01 3.504756037845288663e+00
2.889858126701716490e-01 7.552436542545354348e-01 3.990604097726853983e+00
7.003111188316699098e-02 7.660790223957967271e-01 1.044988094532124023e+01
3.668415174629444109e-01 6.908844914474574495e-01 2.845130420316646980e+00
8.289158149081798932e-02 9.669915944759475135e-01 1.246059200047584170e+01
4.678388324750105687e-01 7.381156473177875599e-01 2.578297384048431784e+00
2.037509887575036094e-01 9.232553672702110692e-01 6.767139177490294699e+00
3.010822357532275673e-01 9.186904050111091014e-01 5.158354257536538867e+00
4.435083626934431256e-01 8.717057068224502991e-01 3.574538268042198208e+00
7.622115017455260988e-02 9.679751989548263102e-01 1.309980539713416725e+01
2.766339226057016321e-01 5.968946528242331517e-01 2.819902740039409661e+00
3.879200993041879153e-01 7.350637328314001406e-01 3.016410730792844941e+00
1.164260891084386573e-01 6.924504439473651018e-01 6.697820359499971232e+00
2.886807527463640666e-01 9.169298471612268298e-01 5.298415906350344429e+00
1.569879347269984571e-01 5.718161671793784429e-01 4.156548833855026714e+00
2.943192820369284757e-01 7.145986903109141641e-01 3.610372047979057530e+00
4.228696563022242838e-01 6.387355712685645059e-01 2.158232673025914483e+00
1.964102038624593316e-01 8.414531567903995590e-01 6.131130124218794109e+00
4.373352527145450974e-01 6.751131648253859696e-01 2.325688879229169448e+00
3.316857455910229846e-01 6.904963869015037226e-01 3.097680177402906576e+00
1.390836208499127979e-01 9.377704100689073785e-01 8.801093821447089738e+00
1.287406941858028342e-01 5.972775641359633347e-01 5.116553318357068392e+00
1.482027418772078886e-01 5.851898265344650518e-01 4.489920792762905677e+00
4.026935935414455714e-01 7.737096305177131317e-01 3.185696089344132620e+00
4.095010747021813335e-01 6.452106058990506599e-01 2.271047452766496111e+00
3.875428943595224385e-01 6.708041510275576380e-01 2.571403682316641959e+00
3.610940866682028627e-01 9.464277103608539354e-01 4.727926002671292594e+00
2.073619889237901526e-01 7.021287942302879559e-01 4.584420392209860751e+00
1.560061708981194672e-01 6.346636535115950384e-01 4.866013075442070956e+00
1.009558549631380808e-01 7.680857791192020612e-01 8.379860830689992213e+00
3.785014438522357194e-01 9.139521894108981748e-01 4.340228164873416006e+00
1.663953139861306663e-01 6.333425489029911315e-01 4.631001174597392023e+00
2.152273856474197777e-01 6.372777130016233915e-01 3.855133638566407672e+00
4.106238501539279384e-01 9.092434255198142967e-01 4.051338561158811302e+00
4.271832435807346728e-01 9.204106636996649549e-01 4.005005840207426004e+00
1.099852783156539393e-01 8.093473929046917092e-01 8.479843403738431817e+00
4.610155598751720096e-01 8.654385036349269145e-01 3.425733912061710296e+00
1.959070733470011372e-01 7.945674287430067873e-01 5.682466259153118315e+00
2.930674151156268392e-01 9.106835088951091839e-01 5.192815925453986736e+00
2.409992541170184466e-01 9.080159624092571935e-01 5.918574721838892216e+00
3.951128800500546268e-01 7.217439467254804786e-01 2.877761714435094209e+00
7.552079743002837464e-02 9.564860081061522523e-01 1.298887582126264562e+01
2.343105628534802032e-01 8.130693859248177002e-01 5.181875040665762100e+00
3.843686384447047577e-01 6.802810730393045180e-01 2.656921251766852787e+00
1.105689771353082218e-01 6.243044196955169767e-01 6.039379725597820325e+00
4.092271008518147402e-01 6.245528725225695243e-01 2.132515558815990087e+00
1.241301696389808529e-01 7.190008042371186514e-01 6.747126728630414405e+00
4.093584596551741450e-01 6.765860188709561518e-01 2.484401868280859293e+00
1.984676735189452312e-01 6.324385753146488653e-01 4.054389929852559860e+00
2.089049368737405654e-01 6.040602366451733873e-01 3.629509492664049208e+00
3.395785034109563005e-01 8.695913473309471176e-01 4.369290618929156267e+00
4.270645122221259915e-01 7.006941526251364571e-01 2.548290882202499663e+00
2.196595090683699514e-01 6.658041754439446569e-01 4.058615017351188570e+00
1.486867055138026694e-01 6.346246597184501681e-01 5.034974424384227376e+00
3.494680932591943678e-01 8.466811894372376912e-01 4.109086249111435052e+00
4.202530334615779961e-01 6.850253048603502926e-01 2.481025747625810407e+00
2.470892443190191856e-01 9.433028841517998586e-01 6.126891852310050623e+00
1.315399866195104128e-01 5.729983377079262974e-01 4.749139502296030102e+00
2.304301528076659333e-01 6.076288465635478753e-01 3.387572562803937704e+00
3.488311805191301462e-01 7.617845323446568173e-01 3.491599379042892526e+00
7.610570475259773038e-02 7.401679310525073330e-01 9.531432514356179553e+00
2.736048268036431752e-01 8.857166494350153796e-01 5.240818353108352312e+00
8.857982720946755428e-02 8.248230741581707992e-01 9.914478756751016419e+00
4.434490661730825511e-01 9.408766503403286352e-01 4.025229493660402724e+00
2.057918041643773677e-01 9.384777824397148027e-01 6.868534948274053420e+00
4.226099048290928861e-01 7.292013795770062590e-01 2.762831177046503495e+00
4.567400459483342834e-01 6.184894248623077351e-01 1.867430057578529645e+00
3.515991915112535171e-01 9.186009895874647224e-01 4.616059292175426876e+00
3.756688354347433867e-01 9.390050419278445082e-01 4.541663778161503018e+00
1.588413149991951268e-01 7.388925790986392572e-01 5.937317311211035786e+00
2.310307965199294711e-01 7.396394740658738254e-01 4.571088313086915988e+00
3.115604173194809201e-01 8.430749787806040008e-01 4.447968905362563063e+00
3.410625864875632685e-01 6.329755359518857150e-01 2.598740180234113684e+00
8.466024262042645687e-02 8.634372584239076165e-01 1.076478632472345964e+01
4.437001745849212808e-01 5.830154076398665897e-01 1.694432041444293269e+00
3.767771004835194226e-01 6.751180851513499670e-01 2.668140442827184433e+00
2.460482085721460432e-01 8.157783608350313020e-01 5.029738871594213734e+00
4.545381267462660357e-01 7.554096124557965197e-01 2.757456214351538204e+00
3.926208267583604639e-01 6.413373723364441670e-01 2.337224763167701891e+00
3.039156085252443518e-01 6.931342655102742389e-01 3.350701673187574503e+00
1.598108053786799210e-01 6.848996914860754348e-01 5.327376633846096610e+00
3.788892431365761260e-01 6.576032046957944743e-01 2.531475059741655098e+00
2.409920692394978692e-01 6.868111239444392169e-01 3.965233035935801009e+00
4.528916922444509163e-01 8.819090219224023919e-01 3.581174838751317591e+00
1.680399604556933324e-01 7.454013211940375694e-01 5.783070660538738750e+00
1.393039320637060319e-01 8.754551524916404093e-01 8.068660833033657553e+00
4.069287770260413550e-01 5.939806601358958993e-01 1.936683036865800123e+00
1.051533492328770580e-01 6.535668350563568207e-01 6.637556511032020268e+00
1.389330968891941964e-01 5.718875712506911180e-01 4.551496187906474589e+00
1.456059216824786562e-01 8.626174318728787593e-01 7.700320030303410945e+00
2.194250914374032690e-01 9.681036861759966250e-01 6.859634147863351572e+00
4.295632204815912347e-01 7.804455282264842753e-01 3.062268606343585997e+00
3.234290870360939651e-01 5.930372675618152956e-01 2.420682383618042000e+00
2.979371806470344497e-01 8.465018049568207026e-01 4.623216292330829091e+00
2.630046697615130435e-01 9.041777679327267503e-01 5.543348135402151655e+00
4.519146037133756622e-01 6.101084418391156117e-01 1.834507638791031070e+00
3.153838296580140921e-01 6.992307068013944304e-01 3.297744548719740099e+00
2.257221796748752340e-01 9.278647148297327618e-01 6.366600899967870930e+00
3.407957407858824284e-01 6.610237795582645237e-01 2.808870219252726397e+00
2.615779625722325363e-01 8.678346753443857420e-01 5.256105836769000561e+00
4.235462246567067712e-01 8.940891422996525284e-01 3.855825433218627918e+00
2.495432290649061413e-01 9.115559027233504086e-01 5.810828308349870852e+00
3.883569519782336110e-01 7.444445020633392307e-01 3.078790366946031920e+00
2.021362438561549735e-01 9.558153053428355417e-01 7.116444909209745262e+00
2.826426655347622496e-01 9.643821708156716799e-01 5.763970201078292277e+00
2.312761446337389393e-01 6.360668002615017524e-01 3.633883371404383222e+00
2.621394634405366242e-01 7.093001280742314840e-01 3.905862453466401707e+00
1.706133634181431491e-01 5.825956661524290814e-01 4.014659442505998044e+00
2.641008682573458000e-01 9.525731655772249340e-01 5.935723321894867510e+00
1.409379099908677768e-01 8.479735503343832637e-01 7.692192426554472107e+00
4.120073250046614732e-01 8.974383964479482056e-01 3.961271317626275046e+00
3.516694576051156429e-01 7.353180172302182793e-01 3.275506956496176070e+00
4.044897197656296406e-01 6.556385122656623876e-01 2.369122495453284127e+00
1.287227286683451655e-01 8.668893017771257536e-01 8.374844179444489001e+00
3.839984048336438360e-01 8.079479957669501999e-01 3.552365596645988166e+00
4.323652916504179822e-01 6.560964613435429360e-01 2.225674438705678160e+00
1.889921829109756091e-01 6.885445192749420906e-01 4.766282246501027942e+00
4.254126516186494955e-01 5.751521648143179677e-01 1.722866257699006809e+00
3.000757522308560299e-01 6.886052906737964996e-01 3.349622883959808117e+00
1.825479259560007228e-01 8.292207662078168173e-01 6.313820928106771646e+00
4.694656855801951911e-01 9.528369450680771457e-01 3.928762946254237942e+00
1.186633870656955414e-01 8.919007172354788127e-01 9.124569400766080918e+00
1.334288447443419123e-01 6.241057389421946766e-01 5.307042896330166570e+00
2.358537475933363825e-01 6.638643981107705816e-01 3.826107627611619488e+00
3.608383498906200804e-01 7.561488582626154642e-01 3.357107426631002145e+00
4.084980121831898181e-01 9.410005509971755000e-01 4.282729663070897530e+00
1.519969404357802700e-01 6.734328750939163610e-01 5.388389697913622101e+00
3.353026711335687637e-01 9.108111461004358977e-01 4.719010774294606136e+00
2.538335709973982834e-01 8.631799508523437803e-01 5.327426471658856855e+00
1.870556874595819818e-01 8.811333183252287871e-01 6.732175931261302537e+00
3.042879098427741513e-01 7.826106547500619737e-01 4.050564174996658551e+00
3.388456066795057509e-01 9.173136519922007182e-01 4.731695076474586870e+00
3.093443370152469951e-01 8.540120198179355082e-01 4.556630411034818806e+00
1.643990845184521987e-01 6.340893858409464290e-01 4.679728970611540362e+00
2.266343391851793621e-01 6.788501806948354922e-01 4.081909280735015244e+00
4.508062703557742523e-01 5.803565113348734261e-01 1.647239349350739790e+00
3.631653725302325109e-01 7.426385308132795737e-01 3.242405006449116112e+00
2.022659311923343251e-01 7.408193888266121352e-01 5.041057296790450337e+00
1.914116032637339093e-01 9.299880694574530482e-01 7.115200593703049137e+00
1.531915943933489510e-01 6.351251677134418516e-01 4.934826664178556754e+00
1.277103439533524010e-01 6.486992071853007191e-01 5.769404628985650874e+00
3.508464683048762023e-01 5.876843660883884768e-01 2.201274204012725999e+00
1.012527504967453973e-01 8.679559533253653481e-01 9.725127121183918533e+00
2.691561979576003738e-01 6.737423213482170992e-01 3.529932431859424735e+00
4.265118610301330548e-01 7.064178187646447116e-01 2.589295870913906672e+00
2.067228121317151168e-01 7.485392605075792405e-01 5.037266745949244395e+00
4.349160409523242787e-01 6.767179248474328723e-01 2.348529898040039310e+00
1.090301384066017232e-01 8.061128202823124589e-01 8.483616459056072756e+00
1.016664009604300312e-01 8.411204121157132008e-01 9.336180313229126781e+00
4.441645906875417715e-01 7.588535366609623356e-01 2.836254498236117971e+00
1.106911712205181642e-01 6.439447644824538575e-01 6.290805839251504494e+00
4.468903670819253660e-01 7.195577952946832223e-01 2.566343793466369316e+00
1.051675178076969808e-01 7.993401481552586674e-01 8.585684846605778020e+00
2.932381642523719800e-01 6.753831799124442314e-01 3.306939885164277282e+00
1.001072705378301120e-01 6.843384082052064166e-01 7.276692018802028983e+00
2.534293652654017182e-01 9.315148810641429300e-01 5.921819318706649682e+00
3.323892047077786072e-01 7.865857600684619255e-01 3.814719742815241954e+00
2.196836744539108488e-01 9.549224607838260326e-01 6.732441366345677025e+00
4.536387285210113918e-01 7.362942672152233969e-01 2.639231280921437328e+00
4.163799840692479770e-01 9.693618064282999436e-01 4.412571864231891183e+00
2.538135054528670720e-01 9.558778367576838964e-01 6.125391442623596916e+00
3.950839110607456961e-01 8.237388772827695105e-01 3.581414009931761289e+00
4.578943608771973706e-01 9.688271060050100969e-01 4.106906168506679222e+00
4.214516648125796738e-01 5.761035795043693009e-01 1.747142147920602628e+00
3.881547486085333842e-01 5.799251019918717498e-01 1.935348083383961804e+00
1.984275197859211859e-01 7.690856828396215317e-01 5.384888259581593672e+00
2.227815006756669602e-01 8.432958260556336905e-01 5.645544167930696133e+00
2.069628174372546425e-01 9.426829276804666868e-01 6.883199083759459214e+00
7.483796382054261342e-02 9.437002069689344186e-01 1.285493795143712958e+01
3.833256944898542073e-01 7.620064188698064678e-01 3.235636203356423213e+00
